"ppt","type","trialNo","subjectGroup","condition1","title","content","trialText","head","stimFormat","pageBreak","stim1","stim2","key","ITI","ISI","presTime","random","randomBlock","feedbackIncorrect","feedbackCorrect","button1","button2","keyboard","responseType","responseOptions","orderPres","orderFile","timestamp","response","RT","correct","responseCode"
"NUJERVHBUXZC","test",3,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B3","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",29,21,818898,"1",1770,0,NA
"NUJERVHBUXZC","test",12,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M4","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",30,30,821162,"8",1739,0,NA
"NUJERVHBUXZC","test",4,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B4","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",31,22,822969,"1",1279,0,NA
"NUJERVHBUXZC","test",2,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B2","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",32,20,825351,"1",1861,0,NA
"NUJERVHBUXZC","test",1,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B1","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",33,19,827327,"1",1470,0,NA
"NUJERVHBUXZC","test",16,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M8","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",34,34,829312,"6",1471,0,NA
"NUJERVHBUXZC","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",5,"na","na","na","na","u p ","na","na",35,39,844265,"p",5098,0,NA
"NUJERVHBUXZC","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",3,"na","na","na","na","u p ","na","na",36,37,851225,"p",5559,0,NA
"NUJERVHBUXZC","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",7,"na","na","na","na","u p ","na","na",37,49,863363,"u",10714,0,NA
"NUJERVHBUXZC","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",8,"na","na","na","na","u p ","na","na",38,50,865913,"u",1130,0,NA
"NUJERVHBUXZC","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",3,"na","na","na","na","u p ","na","na",39,45,869525,"p",2194,0,NA
"NUJERVHBUXZC","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",7,"na","na","na","na","u p ","na","na",40,41,871800,"u",850,0,NA
"NUJERVHBUXZC","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",1,"na","na","na","na","u p ","na","na",41,35,873845,"p",646,0,NA
"NUJERVHBUXZC","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",2,"na","na","na","na","u p ","na","na",42,36,877257,"p",1974,0,NA
"NUJERVHBUXZC","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",1,"na","na","na","na","u p ","na","na",43,43,879719,"p",1042,0,NA
"NUJERVHBUXZC","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",8,"na","na","na","na","u p ","na","na",44,42,883455,"p",2341,0,NA
"NUJERVHBUXZC","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",4,"na","na","na","na","u p ","na","na",45,38,887103,"u",2237,0,NA
"NUJERVHBUXZC","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",6,"na","na","na","na","u p ","na","na",46,48,889082,"u",585,0,NA
"NUJERVHBUXZC","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",6,"na","na","na","na","u p ","na","na",47,40,891700,"p",1052,0,NA
"NUJERVHBUXZC","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",5,"na","na","na","na","u p ","na","na",48,47,893885,"u",772,0,NA
"NUJERVHBUXZC","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",2,"na","na","na","na","u p ","na","na",49,44,896883,"p",1601,0,NA
"NUJERVHBUXZC","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",4,"na","na","na","na","u p ","na","na",50,46,899085,"u",771,0,NA
"NUJERVHBUXZC","test",14,0,"RWA","na","na","The situation in the society of today would be improved if troublemakers were treated with reason and humanity.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",51,160,915613,"5",13252,0,NA
"NUJERVHBUXZC","test",9,0,"RWA","na","na","Our forefathers ought to be honored more for the way they have built our society at the same time we ought to put an end to those forces destroying it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",52,155,920616,"8",4478,0,NA
"NUJERVHBUXZC","test",15,0,"RWA","na","na","If the society so wants it is the duty of every true citizen to help eliminate the evil that poisons our country from within.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",53,161,923678,"8",2558,0,NA
"NUJERVHBUXZC","test",12,0,"RWA","na","na","It is better to accept bad literature than to censor it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",54,158,928524,"7",4322,0,NA
"NUJERVHBUXZC","test",11,0,"RWA","na","na","There are many radical immoral people trying to ruin things the society ought to stop them.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",55,157,932158,"6",3121,0,NA
"NUJERVHBUXZC","test",4,0,"RWA","na","na","Our society would be better off if we showed tolerance and understanding for untraditional values and opinions.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",56,150,935252,"8",2583,0,NA
"NUJERVHBUXZC","test",5,0,"RWA","na","na","Gods laws about abortion pornography and marriage must be strictly followed before it is too late violations must be punished.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",57,151,938951,"1",3197,0,NA
"NUJERVHBUXZC","test",8,0,"RWA","na","na","Many good people challenge the state criticize the church and ignore the normal way of living.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",58,154,947520,"7",8050,0,NA
"NUJERVHBUXZC","test",13,0,"RWA","na","na","Facts show that we have to be harder against crime and sexual immorality in order to uphold law and order.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",59,159,952592,"9",4546,0,NA
"NUJERVHBUXZC","test",7,0,"RWA","na","na","It would be best if newspapers were censored so that people would not be able to get hold of destructive and disgusting material.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",60,153,956193,"1",3092,0,NA
"NUJERVHBUXZC","test",6,0,"RWA","na","na","The society needs to show openness towards people thinking differently rather than a strong leader the world is not particularly evil or dangerous.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",61,152,961025,"7",4305,0,NA
"NUJERVHBUXZC","test",2,0,"RWA","na","na","Our country needs free thinkers who will have the courage to stand up against traditional ways even if this upsets many people.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",62,148,963872,"7",2338,0,NA
"NUJERVHBUXZC","test",1,0,"RWA","na","na","Our country needs a powerful leader in order to destroy the radical and immoral currents prevailing in society today.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",63,147,968144,"3",3763,0,NA
"NUJERVHBUXZC","test",10,0,"RWA","na","na","People ought to put less attention to the Bible and religion instead they ought to develop their own moral standards.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",64,156,972557,"5",3888,0,NA
"NUJERVHBUXZC","test",3,0,"RWA","na","na","The old-fashioned ways and old-fashioned values still show the best way to live.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",65,149,975098,"3",2014,0,NA
"NUJERVHBUXZC","form",6,0,"SECS","na","na","na","Gun ownership","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,982882,"0",3968,0,NA
"NUJERVHBUXZC","form",4,0,"SECS","na","na","na","Religion","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,986980,"5",3525,0,NA
"NUJERVHBUXZC","form",8,0,"SECS","na","na","na","Traditional values","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,991631,"50",4084,0,NA
"NUJERVHBUXZC","form",11,0,"SECS","na","na","na","The family unit","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,995494,"40",3298,0,NA
"NUJERVHBUXZC","form",9,0,"SECS","na","na","na","Fiscal responsibility","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,1000247,"60",4191,0,NA
"NUJERVHBUXZC","form",7,0,"SECS","na","na","na","Traditional marriage","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,1006016,"50",5194,0,NA
"NUJERVHBUXZC","form",5,0,"SECS","na","na","na","Welfare benefits","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,1009280,"70",2685,0,NA
"NUJERVHBUXZC","form",2,0,"SECS","na","na","na","Limited government","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,1015246,"30",5396,0,NA
"NUJERVHBUXZC","form",10,0,"SECS","na","na","na","Business","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,1018544,"70",2728,0,NA
"NUJERVHBUXZC","form",12,0,"SECS","na","na","na","Patriotism","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,1022835,"40",3737,0,NA
"NUJERVHBUXZC","form",3,0,"SECS","na","na","na","Military and national security","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,1026045,"70",2649,0,NA
"NUJERVHBUXZC","form",1,0,"SECS","na","na","na","Abortion","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,1031927,"75",5312,0,NA
"NXVUECUGLMMQ","test",1,0,"apprentissage","na","na","Watch carefully these two families","na",".jpg","na","learn02","na","na","500","na","na","na",0,"na","na","NEXT","na","na","na","na",1,1,100137,"1",15350,0,NA
"NXVUECUGLMMQ","test",8,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B7","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",2,8,103390,"1",2747,1,NA
"NXVUECUGLMMQ","test",4,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B3","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",3,4,106053,"1",1051,1,NA
"NXVUECUGLMMQ","test",9,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B8","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",4,9,108088,"2",920,0,NA
"NXVUECUGLMMQ","test",3,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B2","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",5,3,110774,"1",1512,1,NA
"NXVUECUGLMMQ","test",14,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M5","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",6,14,113226,"2",1069,1,NA
"NXVUECUGLMMQ","test",5,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B4","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",7,5,115698,"1",1134,1,NA
"NXVUECUGLMMQ","test",17,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M7","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",8,17,118004,"2",1021,1,NA
"NXVUECUGLMMQ","test",10,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M1","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",9,10,120172,"2",939,1,NA
"NXVUECUGLMMQ","test",16,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M6","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",10,16,122354,"2",953,1,NA
"NXVUECUGLMMQ","test",2,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B1","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",11,2,124629,"1",1112,1,NA
"NXVUECUGLMMQ","test",13,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M4","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",12,13,126903,"2",1097,1,NA
"NXVUECUGLMMQ","test",18,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M8","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",13,18,130079,"2",1623,1,NA
"NXVUECUGLMMQ","test",11,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M2","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",14,11,132917,"2",1139,1,NA
"NXVUECUGLMMQ","test",7,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B6","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",15,7,135940,"1",1729,1,NA
"NXVUECUGLMMQ","test",12,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M3","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",16,12,138056,"2",840,1,NA
"NXVUECUGLMMQ","test",15,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M5","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",17,15,140029,"2",783,1,NA
